id,name,standard_price,list_price,Cost
__export__.product_template_124177_ef0bd950,Ficções do pragmatismo (David Lapoujade; Hortencia Lencastre. N-1 Edições) [PHI000000],"0,00","120,00",24
__export__.product_template_51716_4f6ff76d,Filosofia Primeira - Tratado De Ucronia Pós-Metafísica (Fabián Ludueña Romandini. N-1 Edições) [SOC000000],"0,00","72,00",14.4
__export__.product_template_1773_02c571d1,Folhas de relva (Walt Whitman. Editora Hedra) [POE015000],"0,00","169,00",33.8
__export__.product_template_118139_b548f709,Fragmentos de memórias malditas (Cecília Coimbra. N-1 Edições) [BIO000000],"0,00","60,00",12
__export__.product_template_1072_217211a3,Frankenstein (Mary Shelley. Editora Hedra) [FIC004000],"0,00","92,94",18.588
__export__.product_template_122404_61b29ff1,Gravidade (Steve Paxton. N-1 Edições) [DRA000000],"0,00","80,00",16
__export__.product_template_4448_d2982575,Guattari (Kuniichi Uno; Laymert Garcia dos Santos; Hortencia Lencastre. N-1 Edições) [PHI000000],"0,00","49,00",9.8
__export__.product_template_4471_37b18b15,Hegel e o Haiti (Susan Buck-Morss; Vladimir Safatle. N-1 Edições) [PHI000000],"0,00","69,00",13.8
__export__.product_template_124259_715d00b1,Heliogabalo ou O anarquista coroado (Antonin Artaud; Zé Celso Martinez Corrêa. N-1 Edições) [ART055000],"0,00","68,00",13.6
__export__.product_template_4482_0b4be7ad,Hijikata tatsumi (Kuniichi Uno. N-1 Edições) [POL000000],"0,00","92,00",18.4
__export__.product_template_1794_82d6a4b5,Hino a Afrodite e outros poemas (Safo de Lesbos. Editora Hedra) [POE008000],"0,00","49,00",9.8
__export__.product_template_1652_c7d688f9,História trágica do doutor Fausto (Christopher Marlowe. Editora Hedra) [DRA003000],"0,00","49,00",9.8
__export__.product_template_114313_8573a8e2,Homo Inc.Orporated (Sam Bourcier; Marcia Bechara. N-1 Edições) [BIO031000],"0,00","71,50",14.3
__export__.product_template_1453_f89ab196,Ilíada (Homero. Editora Hedra) [POE014000],"0,00","145,00",29
__export__.product_template_4449_15657ee4,Impressões de Michel Foucault (Roberto Machado. N-1 Edições) [PHI000000],"0,00","58,00",11.6
__export__.product_template_117173_dcbacf56,Intoxicações poéticas da carne (Christine Greiner; Gal Oppido. N-1 Edições) [PHO000000],"0,00","110,00",22
__export__.product_template_56136_bebb8897,Junho Febril (Igor Mendes. N-1 Edições) [SOC000000],"0,00","89,00",17.8
__export__.product_template_812494_a62b71ab,Jupaú (Povo Uru-Eu-Wau-Wau; Gabriel Uchida; Mariana Lacerda. N-1 Edições) [PHO000000],"0,00","130,00",26
__export__.product_template_4450_f5f84698,Leituras do corpo no Japão (Christine Greiner. N-1 Edições) [ART000000],"0,00","48,00",9.6
__export__.product_template_124353_2f32836a,Leituras do corpo no Japão (Christine Greiner. N-1 Edições) [ART000000],"0,00","90,00",18
__export__.product_template_1624_5dd64988,Lira grega (Giuliana Ragusa. Editora Hedra) [POE008000],"0,00","117,00",23.4
__export__.product_template_124169_904ae021,Lucio costa era racista? (Paulo Tavares. N-1 Edições) [PHI000000],"0,00","78,00",15.6
__export__.product_template_5059_47214e31,MOVE (. N-1 Edições) [FIC025000],"0,00","15,00",3
__export__.product_template_124384_4ab92557,Manifesto Còsmico I e II (Mário Novello. N-1 Edições) [REL051000],"0,00","55,00",11
__export__.product_template_63751_c61504b4,Manifesto contrassexual (Beatriz Preciado; Marie-Hélène Bourcier. N-1 Edições) [SOC000000],"0,00","58,00",11.6
__export__.product_template_1667_ac314cf1,Memórias de um menino judeu do Bom Retiro (Victor Nussenzwieg. Editora Hedra) [FIC041000],"0,00","36,00",7.2
__export__.product_template_120620_cce3cbdb,Mensagens Revolucionárias (Antonin Artaud. N-1 Edições) [PSY000000],"0,00","68,00",13.6
__export__.product_template_4453_88fdb165,Metafísicas canibais (Eduardo Viveiros de Castro. N-1 Edições) [PHI000000],"0,00","69,90",13.98
__export__.product_template_1812_58654646,Metamorfoses (Ovídio. Editora Hedra) [POE008000],"0,00","82,07",16.414
__export__.product_template_812808_0f68015a,Meus desenhos não são desenhos (Ana Kiffer. N-1 Edições) [DRA000000],"0,00","50,00",10
__export__.product_template_4472_3cc0f153,Motim e destituição agora (Comitê Invisível. N-1 Edições) [PHI000000],"0,00","46,00",9.2
__export__.product_template_812660_27689063,Museu das Memórias (In)Possíveis,"0,00","15,00",3
__export__.product_template_124185_e10087db,Máquina Kafka (Guattari Félix; Peter Pál Pelbart. N-1 Edições) [PHI000000],"0,00","65,00",13
__export__.product_template_129070_52ce7b1f,Na quebra: a estética da tradição radical preta (Fred Moten; Matheus Araujo dos Santos; Osmundo Pinho. N-1 Edições) [HIS056000],"0,00","98,90",19.78
__export__.product_template_108032_7bca96a2,Necropolítica (Achille Mbembe. N-1 Edições) [POL000000],"0,00","52,00",10.4
__export__.product_template_4616_c4c00cb6,"Negri no Trópico 23º 26′ 14″ (Negri e Marilena Chaui, Michael Löwy, Suely Rolnik, Alberto Acosta, Peter Pál Pelbart, Tatiana Roque, Homero Santiago, Vera Telles, José Guilherme Pereira Leite, entre outros, Editora Autonomia Literária, N-1 edições e Editora da Cidade)","0,00","40,00",8
__export__.product_template_4466_bf3bc7bb,Negri no trópico 23º26’14” (Homero Santiago; Jean Tible; Vera Telles. N-1 Edições) [PHI000000],"0,00","40,00",8
__export__.product_template_812492_47f6e9b1,Negritude sem identidade (Érico Andrade. N-1 Edições) [SOC026000],"0,00","65,00",13
__export__.product_template_4454_2adfe3f7,Nietzsche - O bufão dos deuses (Maria Cristina Franco Ferraz. N-1 Edições) [PHI000000],"0,00","55,00",11
__export__.product_template_4478_584b645d,Nietzsche e a filosofia (Gilles Deleuze. N-1 Edições) [PHI000000],"0,00","75,00",15
__export__.product_template_118241_a96a4077,No silêncio que as palavras guardam (Lula Wanderley. N-1 Edições) [ART000000],"0,00","65,00",13
__export__.product_template_110526_53dc3212,Nós somos Pussy Riot (Maria Alyokhina; Patrícia Cândido; Camila Lopes Felizzardo; Nathalí Estevez Grillo; Rosângela Teixeira Gonçalves; Gabriela Ferreira Souza da Costa; Batia Jello Yalorixá Sandideonamiwa; Cleide Vieira da Silva; Marina Darmaros. N-1 Edições) [ART037000],"0,00","99,00",19.8
__export__.product_template_1648_a3216b64,O Corno de si próprio e outros contos (Marquês de Sade. Editora Hedra) [FIC004000],"0,00","47,90",9.58
__export__.product_template_1742_196dbad3,O Destino do erudito (Johann Fichte. Editora Hedra) [PHI004000],"0,00","53,48",10.696
__export__.product_template_1173_573d21c1,O Enigma Orides (Gustavo de Castro. Editora Hedra) [BIO007000],"0,00","84,94",16.988
__export__.product_template_1663_9adc48e7,O Fim do ciúme e outros contos (Marcel Proust. Editora Hedra) [FIC004000],"0,00","51,76",10.352
__export__.product_template_1735_ec995f72,O Livro de Monelle (Marcel Schwob. Editora Hedra) [FIC000000],"0,00","47,18",9.436
__export__.product_template_1533_29867906,O Novo epicuro (Edward Sellon. Editora Hedra) [FIC005000],"0,00","51,76",10.352
__export__.product_template_1765_ed4d68ec,O Príncipe (Nicolau Maquiavel; José Antônio Martins. Editora Hedra) [POL010000],"0,00","79,00",15.8
__export__.product_template_63721_662008cb,O aracniano e outros textos (Fernand Deligny; Lara de Malimpensa. N-1 Edições) [PHI000000],"0,00","58,00",11.6
__export__.product_template_122108_c45149fc,O avesso do niilismo (Peter Pál Pelbart. N-1 Edições) [PHI000000],"0,00","120,00",24
__export__.product_template_1736_016fc80f,O cego e outros contos (D. H. Lawrence. Editora Hedra) [FIC029000],"0,00","36,00",7.2
__export__.product_template_113504_4b788537,O clarão de Espinosa (Romain Rolland; Carla Ferro; Waldomiro Mugrelise. N-1 Edições) [FIC019000],"0,00","60,00",12
__export__.product_template_124255_4bb49bca,O cogumelo no fim do mundo (Anna Tsing; Jorgge Menna Barreto; Yudi Rafael. N-1 Edições) [POL042060],"0,00","140,00",28
__export__.product_template_122189_fe27de74,"O corpo utópico, as heterotopias (Michel Foucault; Salma Tannus Muchail. N-1 Edições) [PHI000000]","0,00","64,00",12.8
__export__.product_template_68886_0646839a,O enigma da revolta (Michel Foucault; Lorena Balbino; Christian Laval. N-1 Edições) [PHI000000],"0,00","65,00",13
__export__.product_template_4468_59ca1981,O governo do homem endividado (Maurizio Lazzarato. N-1 Edições) [POL000000],"0,00","62,00",12.4
__export__.product_template_124188_665b65a3,"O intolerável do presente, a urgência da revolução: Minorias e Classes (Maurizio Lazzarato; Pedro Taam; Flávio Taam. N-1 Edições) [SOC010000]","0,00","115,00",23
__export__.product_template_60009_3a82e888,O que a Guerra da Ucrânia tem a nos ensinar (Maurizio Lazzarato; Felipe Shimabukuro. N-1 Edições) [HIS027130],"0,00","68,00",13.6
__export__.product_template_114152_cae758ac,O que os Animais nos Ensinam Sobre Política (Brian Mussumi. N-1 Edições) [SOC010000],"0,00","68,00",13.6
__export__.product_template_122417_808b2939,O reino e o Jardim (Giorgio Agamben; Vinícius Nicastro Honesko. N-1 Edições) [PHI000000],"0,00","68,00",13.6
__export__.product_template_1638_7df815ab,"O sapo voador (Jr., Ademir Barbosa. Editora Hedra) [JUV002120]","0,00","48,00",9.6
__export__.product_template_124254_5cba0759,O soldado antropofágico (Tales Ab’Sáber. N-1 Edições) [SOC054000],"0,00","98,00",19.6
__export__.product_template_4476_c498c520,O universo inacabado (Mario Novello. N-1 Edições) [SOC000000],"0,00","75,00",15
__export__.product_template_129095_3db1e4dd,Ocupação Psicanalítica (. N-1 Edições) [FIC025000],"0,00","15,00",3
__export__.product_template_1535_0edca08c,Odisseia (Homero; Carlos Alberto Nunes; Carlos Alberto Nunes. Editora Hedra) [POE008000],"0,00","119,00",23.8
__export__.product_template_1761_179fb908,Oliver Twist (Bolso) (Charles Dickens. Editora Hedra) [LCO009000],"0,00","154,72",30.944
__export__.product_template_129057_05777091,Os anos de inverno: 1980-1985 (Félix Guattari; Felipe Shimabukuro; Graziela Marcolin. N-1 Edições) [PHI000000],"0,00","98,00",19.6
__export__.product_template_1789_07ba48f3,Os sofrimentos do jovem Werther (Johann Wolfgang Von Goethe; Oliver Tolle. Editora Hedra) [FIC004000],"0,00","39,00",7.8
__export__.product_template_63772_4495791c,Os vagabundos eficazes (Fernand Deligny. N-1 Edições) [PHI000000],"0,00","52,00",10.4
__export__.product_template_112277_4da1d701,Os vínculos (Giordano Bruno. Editora Hedra) [PHI034000],"0,00","41,90",8.38
__export__.product_template_812750_48f4f676,PISEAGRAMA - Vegetalidades (N-1 Edições) [SOC026000],"0,00","54,90",10.98
__export__.product_template_63727_39a40bd0,Pandemia - Rexistir (Eduardo Viveiros de Castro; Achille Mbembe; Carmem Silva; Antonio Negri; Cristina Ribas; Jean Tible; Tatiana Nascimento; Tiqqun; Eduardo Passos; Danichi Hausen Mizoguchi; Yuk Hui. N-1 Edições) [POL000000],"0,00","66,00",13.2
__export__.product_template_122111_fe0f34f1,Pandemia Crítica - Inverno 2020 (N-1 Edições) [SOC000000],"0,00","85,00",17
__export__.product_template_122112_a93706a3,Pandemia Crítica - Outono 2020 (Peter Pál Pelbart; Ricardo Muniz Fernandes. N-1 Edições) [SOC000000],"0,00","85,00",17
__export__.product_template_117611_ca6e2234,Para além de Black Mirror: estilhaços distópicos do presente (Maria Cristina Franco Ferraz; Ericson Saint Clair. N-1 Edições) [PHI000000],"0,00","65,00",13
__export__.product_template_124258_17b7f458,Para dar um fim no juízo e deus (Antonin Artaud; Zé Celso Martinez Corrêa; Ernesto Filho. N-1 Edições) [ART055000],"0,00","52,00",10.4
__export__.product_template_122398_623dd7cf,Pensamento Negro Radical (Allan K. Pereira; Kênia Freitas; Stella Z. Paterniani; Fernanda Silva e Sousa; Marcelo R. S. Ribeiro; André Arias; Clara Barzaghi. N-1 Edições) [SOC026000],"0,00","62,00",12.4
__export__.product_template_1651_d540b670,Pensamento político de Maquiavel (Johann Fichte. Editora Hedra) [POL010000],"0,00","41,46",8.292
__export__.product_template_1824_c4ee6e2c,Perversão (Robert J. Stoller. Editora Hedra) [PSY016000],"0,00","121,00",24.2
__export__.product_template_1713_4bf30e1f,Poemas (Lord Byron. Editora Hedra) [POE005020],"0,00","59,00",11.8
__export__.product_template_1722_1422e77f,Poesia catalã - das origens à Guerra Civil (Fábio Aristimunho Vargas. Editora Hedra) [POE020000],"0,00","30,00",6
__export__.product_template_1345_2c8ea79c,Poesia completa (Orides Fontela. Editora Hedra) [POE012000],"0,00","129,00",25.8
__export__.product_template_1780_ec31ff68,Poesia espanhola - das origens à Guerra Civil (Fábio Aristimunho Vargas. Editora Hedra) [POE020000],"0,00","30,00",6
__export__.product_template_112294_29dfd002,Poesia seiscentista (Alcir Pécora. Editora Hedra) [POE001000],"0,00","78,00",15.6
__export__.product_template_1726_70421bec,Poesia vaginal (Glauco Mattoso. Editora Hedra) [POE020000],"0,00","82,07",16.414
__export__.product_template_129063_4c3bcc8d,Política Selvagem (Jean Tible. N-1 Edições) [PHI000000],"0,00","60,00",12
__export__.product_template_117706_61287908,Políticas da Inimizade (Achille Mbembe; Sebastião Nascimento. N-1 Edições) [SOC050000],"0,00","88,00",17.6
__export__.product_template_812432_d0358477,Por uma ética queer (Luisa Amaral. N-1 Edições) [SOC032000],"0,00","70,00",14
__export__.product_template_117238_afa32367,Pornotopia (Paul B. Preciado. N-1 Edições) [PHI000000],"0,00","80,00",16
__export__.product_template_126911_3f221379,Potências da Suavidade (Anne Dufourmantelle; Hortencia Lencastre; Fernanda Mello. N-1 Edições) [PHI000000],"0,00","67,00",13.4
__export__.product_template_4467_77e7d0e5,Potências do tempo (David Lapoujade. N-1 Edições) [PHI000000],"0,00","65,00",13
__export__.product_template_118299_2d562c76,"Povo em lágrimas, povo em armas (Georges Didi-Huberman. N-1 Edições) [PHI000000]","0,00","130,00",26
__export__.product_template_110509_dc7644fc,Pragmatismo pulsional (João Perci Schiavon. N-1 Edições) [PSY026000],"0,00","78,00",15.6
__export__.product_template_812661_1fc57e90,Projeto Gradiva,"0,00","15,00",3
__export__.product_template_129082_e2431123,PsiMaré Psicanalistas em trânsito (. N-1 Edições) [FIC025000],"0,00","15,00",3
__export__.product_template_129060_e8f1a765,Psicanálise e esquizoanálise (Anderson Santos. N-1 Edições) [PSY026000],"0,00","110,00",22
__export__.product_template_812659_289659bc,Psicanálise na Rua,"0,00","15,00",3
__export__.product_template_122180_77bf2c1c,Puta,"0,00","59,00",11.8
__export__.product_template_5060_3ac68bc4,Qual Cidade queremos escutar (. N-1 Edições) [FIC025000],"0,00","15,00",3
__export__.product_template_4458_f44bac67,Quando e como eu li Foucault (Antonio Negri; Mario A. Marino. N-1 Edições) [PHI000000],"0,00","58,00",11.6
__export__.product_template_124186_2bd9e812,Quando o sol aqui não mais brilhar: a falência da negritude (Castiel Vitorino Brasileiro. N-1 Edições) [PHI000000],"0,00","55,00",11
__export__.product_template_124265_44602926,Quatro cantos (Antônio Bispo dos Santos; Maria Sueli Rodrigues; Luiz Rufino; Ana Mumbuca. N-1 Edições) [SOC000000],"0,00","55,00",11
__export__.product_template_1826_692b5851,Questão do fim da arte em Hegel (Marco Aurélio Werle. Editora Hedra) [PHI001000],"0,00","55,76",11.152
__export__.product_template_1628_2bc32aae,Razão sangrenta (Robert Kurz. Editora Hedra) [PHI035000],"0,00","119,00",23.8
__export__.product_template_1527_0feb10df,Refugiados de Idomeni (Gabriel Bonis. Editora Hedra) [SOC000000],"0,00","54,62",10.924
__export__.product_template_1531_02fc9584,Revolução e liberdade (Mikhail Bakunin. Editora Hedra) [POL010000],"0,00","59,00",11.8
__export__.product_template_108216_3fcd1c95,Ritornelos (Félix Guattari; Waldomiro Mugrelise; Hortência Santos Lencastre. N-1 Edições) [FIC064000],"0,00","55,00",11
__export__.product_template_812657_0dc8a660,Roda de escuta,"0,00","15,00",3
__export__.product_template_1656_b2562e89,Romanceiro cigano (edição bilíngue) (Garcia Lorca. Editora Hedra) [POE020000],"0,00","62,05",12.41
__export__.product_template_108443_19dbf430,Ruptura (Centelha. N-1 Edições) [POL000000],"5,00","55,00",11
__export__.product_template_1752_df146280,Sagas (August Strindberg. Editora Hedra) [JUV038000],"0,00","54,05",10.81
__export__.product_template_113894_6e8ff0a6,Salto no escuro (Tuca Vieira. N-1 Edições) [PHO023120],"0,00","87,00",17.4
__export__.product_template_113501_ec7a5b3d,Semente de crápula (Fernand Deligny; Waldomiro Mugrelise; Juliana Jardim; Luiz Pimentel. N-1 Edições) [EDU026000],"0,00","60,00",12
__export__.product_template_1829_9764e610,Sermões 2 (Antônio Vieira. Editora Hedra) [REL009000],"0,00","189,00",37.8
__export__.product_template_4459_c506929f,"Signos, máquinas, subjetividades (Maurizio Lazzarato. N-1 Edições) [POL000000]","0,00","70,00",14
__export__.product_template_1772_9e8a9884,Sobre a amizade e outros diálogos (Jorge Luis Borges; Osvaldo Ferrari. Editora Hedra) [LCO011000],"0,00","81,50",16.3
__export__.product_template_119640_75b3a334,Sobre a fabricação gradativa de pensamentos durante a fala (Heinrich von Kleist; Artur Seidel Fernandes. N-1 Edições) [PHI000000],"0,00","60,00",12
__export__.product_template_1643_fc242427,Sobre a filosofia e outros diálogos (Jorge Luis Borges; Osvaldo Ferrari. Editora Hedra) [LCO011000],"0,00","87,22",17.444
__export__.product_template_1684_061f4b1a,Sobre a filosofia e seu método (Arthur Schopenhauer. Editora Hedra) [PHI014000],"0,00","91,80",18.36
__export__.product_template_1718_f12ed723,Sobre a liberdade (Stuart Mill. Editora Hedra) [PHI019000],"0,00","74,64",14.928
__export__.product_template_1645_c87cb2d7,Sobre os sonhos e outros diálogos (Jorge Luis Borges; Osvaldo Ferrari. Editora Hedra) [LCO011000],"0,00","86,65",17.33
__export__.product_template_1835_d223606e,Sobre verdade e mentira (Friedrich Nietzsche. Editora Hedra) [PHI038000],"0,00","39,00",7.8
__export__.product_template_119641_12d09acf,Sociedades do desaparecimento (Jonnefer Barbosa. N-1 Edições) [PHI000000],"0,00","70,00",14
__export__.product_template_108074_672ca39d,Somos nosso cérebro? (Francisco Ortega; Fernando Vidal; Alexandre Martins. N-1 Edições) [SCI089000],"0,00","92,00",18.4
__export__.product_template_63765_d32f5d12,Spartakus (Furio Jesi; Vinícius Nicastro Honesko. N-1 Edições) [POL000000],"0,00","58,00",11.6
__export__.product_template_129055_42467aba,Sujeito suposto suspeito: (Andréa Guerra. N-1 Edições) [PHI000000],"0,00","85,00",17
__export__.product_template_122103_1252c9fc,Summa Cosmologiae. Breve tratado (político) de iImortalidade (Fabián Ludueña Romandini; Alexandre Nadori. N-1 Edições) [SOC000000],"0,00","74,00",14.8
__export__.product_template_811591_d6b5018b,Teatro e os povos indígenas: Janelas Abertas para a possibilidade (Naine Terena e Andreia Duarte. Outra Margem e n-1 Edições) [DRA020000],"0,00","120,00",24
__export__.product_template_118449_ba2a00c8,"Tempos Modernos: Arte, tempo, política (Jacques Rancière. N-1 Edições) [PHI000000]","0,00","70,00",14
__export__.product_template_108036_8a97079a,Teoria King Kong (Virginie Despentes; Márcia Bechara. N-1 Edições) [PHI000000],"0,00","65,00",13
__export__.product_template_108037_89ecd47c,Testo junkie (Paul B. Preciado. N-1 Edições) [POL000000],"0,00","90,00",18
__export__.product_template_1828_1b1ad4ee,Triunfos (Petrarca. Editora Hedra) [POE019000],"0,00","42,00",8.4
__export__.product_template_63771_f6829dbb,UPP - A redução da favela em três letras (Marielle Franco. N-1 Edições) [POL000000],"0,00","30,00",6
__export__.product_template_1636_b4f76144,Um anarquista e outros contos (Joseph Conrad. Editora Hedra) [FIC029000],"0,00","60,34",12.068
__export__.product_template_129099_815f2ebb,Um brinde aos mortos: Histórias daqueles que ficam (Vinciane Despret; Hortencia Lencastre. N-1 Edições) [JNF040000],"0,00","75,00",15
__export__.product_template_113353_e0cb683c,Um piano nas barricadas (N-1 edições),"0,00","65,00",13
__export__.product_template_120618_9e845683,Uma Baleia na Montanha (Peter Pál Pelbart; Mariana Lacerda. N-1 Edições) [PSY000000],"0,00","92,00",18.4
__export__.product_template_117883_cdc00c3b,Uma vida política (Daniel Defert; Ernani Chaves. N-1 Edições) [POL000000],"0,00","75,00",15
__export__.product_template_1521_6e1db15b,Utopia Brasil (Darcy Ribeiro. Editora Hedra) [LCO010000],"0,00","61,48",12.296
__export__.product_template_124392_c7520932,Van Gogh não existe (Giorgio Manganelli; Andrea Santurbano; Flavio Taam. N-1 Edições) [ART000000],"0,00","69,70",13.94
__export__.product_template_63773_3edb5cf1,Walter Benjamin: os cacos da história (Jeanne Marie Gagnebin. N-1 Edições) [PHI000000],"0,00","63,50",12.7
__export__.product_template_4462_c7c3e1b2,"William James, a construção da experiência (David Lapoujade; Hortencia Santos Lencastre. N-1 Edições) [PHI000000]","0,00","55,00",11
__export__.product_template_129086_47ed1d22,ocupar a psicanálise: por uma clínica antirracista e decolonial (Andréa Máris Campos Guerra; Fábio Santos Bispo. N-1 Edições) [PSY026000],"0,00","95,00",19
__export__.product_template_812802_1f21d7ed,ubuntu - psicanálise e herança colonial (rodrigo lima; derek hook; sheldon george; patricia gherovici; gautam thakur; sophie mendelsohn; fuad rahmat; david pavón-cuéllar; ursula lau; stephen sheehi; lara sheehi. N-1 Edições) [PSY026000],"0,00","95,00",19
__export__.product_template_108442_d75d08a1,Às voltas com Lautréamont (Laymert Garcia dos Santos. N-1 Edições) [LIT000000],"0,00","55,00",11
__export__.product_template_1703_5512ac14,Émile e Sophie ou os solitários (Jean-Jaqcques Rousseau. Editora Hedra) [FIC065000],"0,00","43,18",8.636
__export__.product_template_63740_f2088b4e,Ética bixa (Paco Vidarte; Pablo Cardellino Soto; Maria Selenir Nunes dos Santos. N-1 Edições) [PHI000000],"0,00","75,00",15
__export__.product_template_1644_9c3f4c04,Índice das coisas mais notáveis (Antônio Vieira; Alcir Pécora. Editora Hedra) [REF004000],"0,00","109,00",21.8
__export__.product_template_5702_0f7abe02,2013 (Camila Jourdan. Editora Circuito) [POL039000],"0,00","67,20",13.44
__export__.product_template_806_6bbc0e3c,A Arte de olhar diferente (Braulio Tavares. Editora Hedra) [YAF036000],"0,00","70,06",14.012
__export__.product_template_1856_7ce28a9c,A Busca onírica por Kadath (H. P. Lovecraft. Editora Hedra) [FIC015000],"0,00","56,00",11.2
__export__.product_template_810_7dfd7d47,A Cidade mágica (Edith Nesbitt. Editora Hedra) [YAF019000],"0,00","74,64",14.928
__export__.product_template_819_9a3fb6d3,A Fábrica de robôs (Karel Tchápek. Editora Hedra) [FIC028000],"0,00","65,48",13.096
__export__.product_template_823_9b3c86f1,A História do planeta azul (Andri Snaer Magnason. Editora Hedra) [JUV029010],"0,00","68,00",13.6
__export__.product_template_1740_73dcce09,A Mulher que virou Tatu (Eliane Camargo; Anita Ekman. Editora Hedra) [FIC010000],"0,00","48,00",9.6
__export__.product_template_1859_2d342b7b,A Pele do lobo e outras peças (Artur Azevedo. Editora Hedra) [DRA014000],"0,00","57,48",11.496
__export__.product_template_1782_f5100dbd,A Semente e a torre (Leonardo da Vinci. Editora Hedra) [JUV007000],"0,00","49,00",9.8
__export__.product_template_1864_fd754f75,A conjuração de Catilina (Salústio; Adriano Scatolin. Editora Hedra) [HIS002020],"0,00","53,48",10.696
__export__.product_template_1868_65af5f2d,A constituição traída (Cleonildo Cruz; Liana Cirne. Editora Hedra) [POL022000],"0,00","159,00",31.8
__export__.product_template_2971_e972756a,A fábrica de robôs [Bolso] (Karel Tchápek. Editora Hedra) [FIC028000],"0,00","57,48",11.496
__export__.product_template_1731_d11f08ea,A fábrica de robôs [Bolso] (Karel Tchápek. Editora Hedra) [FIC028000],"0,00","57,48",11.496
__export__.product_template_1418_21d95e8f,A grande marcha (Ewerton Martins Ribeiro. Editora Circuito) [FIC056000],"0,00","40,00",8
__export__.product_template_1822_f8cefa6e,A guerra do reino divino (Jo Oliveira. Editora Hedra) [CGN010000],"0,00","36,00",7.2
__export__.product_template_812490_dd160323,A história de Doralice (Maria Dolores Wanderley. Editora Circuito) [FIC027000],"0,00","68,00",13.6
__export__.product_template_1347_c7b1d981,A imprensa carnavalesca no Brasil (José Ramos Tinhorão. Editora Hedra) [HIS054000],"0,00","48,00",9.6
__export__.product_template_812801_b790b562,A melodia trágica (Rogério Skylab. Acorde) [MUS055000],"0,00","135,00",27
__export__.product_template_1716_07a58edd,A metamorfose (Bilíngue) (Franz Kafka; Celso Cruz. Editora Hedra) [FIC004000],"0,00","71,20",14.24
__export__.product_template_1329_9094b96b,A outra morte de Alberto Caeiro (Afonso Henriques Neto. Editora Circuito) [POE012000],"0,00","40,00",8
__export__.product_template_1870_bf98ad92,A pele do lobo e outras peças (Artur Azevedo; Larissa de Oliveira Neves; Ieda Lebensztayn. Editora Hedra) [DRA014000],"0,00","67,56",13.512
__export__.product_template_1330_2c17f080,A reflexão atuante (Sergio Cohn. Editora Circuito) [POL003000],"0,00","35,00",7
__export__.product_template_811745_374c7007,A revolta nas ruas (Matheus Marestoni; Peter Gelderloos. Editora Circuito) [POL042010],"0,00","85,00",17
__export__.product_template_1621_4b1be8fd,A sociedade de controle (Joyce Souza; Rodolfo Avelino; Sérgio Amadeu da Silveira. Editora Hedra) [LAN004000],"0,00","59,00",11.8
__export__.product_template_122195_47797bad,Acontecimentos na irrealidade imediata (Max Blecher; Fernando Klabin; Fábio Zuker. Ayllon) [FIC080999],"0,00","60,13",12.026
__export__.product_template_1654_426f954a,"Adeus, ponta do meu nariz (Edward Lear. Editora Hedra) [YAF048000]","0,00","43,00",8.6
__export__.product_template_1361_d9483cb1,Almas selvagens (André Gardel. Editora Circuito) [PER000000],"0,00","30,00",6
__export__.product_template_1337_04888de7,Almas selvagens (André Gardel. Editora Circuito) [PER000000],"0,00","30,00",6
__export__.product_template_1338_14986a9e,Amarração (Renato Rezende. Editora Circuito) [FIC056000],"0,00","40,00",8
__export__.product_template_1732_d123a25e,Anarquismo (Murray Bookchin. Editora Hedra) [POL042010],"0,00","66,17",13.234
__export__.product_template_1640_9deee7bf,Aqui tem coisa (Patativa do Assaré. Editora Hedra) [POE012000],"0,00","48,00",9.6
__export__.product_template_1781_81136d11,As frutas (Izqui. Editora Hedra) [JUV050000],"0,00","24,00",4.8
__export__.product_template_1801_5299524c,As minas de Salomão (Rider Haggard. Editora Hedra) [FIC002000],"0,00","41,00",8.2
__export__.product_template_1543_21df78bb,As relações (Izqui. Editora Hedra) [JUV039000],"0,00","24,00",4.8
__export__.product_template_811746_2b522859,As ruínas de junho (Daniel Souza; Jean Tible. Editora Circuito) [POL042010],"0,00","93,00",18.6
__export__.product_template_1348_2e3eb7d8,Auréola (Renato Rezende. Editora Circuito) [FIC056000],"0,00","40,00",8
__export__.product_template_873_9bc5b7dd,Autobiografia de um super-herói (Alexandre Barbosa de Souza. Editora Hedra) [YAF011000],"0,00","43,00",8.6
__export__.product_template_1376_88b99b1b,Azul escuro (Alexandre Barbosa de Souza. Editora Hedra) [POE012000],"0,00","24,00",4.8
__export__.product_template_811748_e8e9cfa3,Ação direta (Voltairine de Cleyre),"0,00","66,00",13.2
__export__.product_template_1520_b5149435,Cadeira de balanço (Vanessa Campos Rocha; Flávio Castellan. Editora Hedra) [POE012000],"0,00","49,00",9.8
__export__.product_template_1360_59d03066,Cadernos de artista (Moisés Alves. Editora Circuito) [POE012000],"0,00","35,00",7
__export__.product_template_1832_6d703f1f,"Canudos, história em versos (Manuel Pedro das Dores Bombinho. Editora Hedra) [POE012000]","0,00","72,00",14.4
__export__.product_template_1860_1ceb83cc,Carta sobre a tolerância (John Locke),"0,00","43,18",8.636
__export__.product_template_1705_212ca657,Cartas a favor da escravidão (José de Alencar; Tâmis Parron; Ieda Lebensztayn. Editora Hedra) [LIT025030],"0,00","69,28",13.856
